Time,Bytes Sent,Bytes Received,ID,Type
1533816033,51.43,0.07,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816034,40.79,0.06,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816035,43.05,0.06,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816036,35.6,0.05,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816037,23.36,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816038,22.21,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816039,15.48,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816040,24.94,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816041,21.88,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816042,24.47,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816043,25.93,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816044,24.68,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816045,31.26,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816046,28.02,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816047,29.24,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816048,29.85,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816049,24.58,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816050,29.93,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816051,33.96,0.05,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816052,48.53,0.06,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816053,19.63,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816054,31.99,0.05,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816055,25.02,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816056,23.24,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816057,21.26,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816058,31.78,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816059,24.94,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816060,20.96,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816061,22.54,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816062,22.12,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816063,15.49,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816064,27.79,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816065,24.14,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816066,27.26,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816067,29.57,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816068,23.98,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816069,31.79,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816070,31.2,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816071,25.46,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816072,45.79,0.07,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816073,70.78,0.1,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816074,88.43,0.12,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816075,65.07,0.09,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816076,60.35,0.08,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816078,81.48,0.11,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816079,81.76,0.11,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
